1077173495	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	173	173	17	4	-5.0	2	2	2	-6.71062691131498	3	Bibb County, Georgia, United States	US	USGA	GA021	32.8001	-83.6666	1672039	3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	20221221193000	https://www.13wmaz.com/article/news/local/bibb-county-deputy-arrested-after-inappropriate-contact-with-inmate/93-1531b955-63d9-42d8-9b6d-28141527b730
1077173496	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			1	062	062	06	2	7.4	2	1	2	3.17258883248731	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20221221193000	https://azbigmedia.com/business/quarles-joins-forces-with-paul-plevin-expands-into-california/
1077173497	20221221	202212	2022	2022.9616	USA	DENVER	USA								VNM	VIETNAM	VNM								1	042	042	04	1	1.9	5	1	5	-5.27240773286467	4	Dien Ban, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74181	15.8667	108.267	-3730088	4	Dien Ban, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74181	15.8667	108.267	-3730088	4	Dien Ban, Qu?ng Nam, Vietnam, Republic Of	VM	VM84	74181	15.8667	108.267	-3730088	20221221193000	https://www.leicestermercury.co.uk/news/local-news/mum-faces-torment-unanswered-questions-7955431
1077173498	20221221	202212	2022	2022.9616	USA	UNITED STATES	USA								haw	HAWAIIAN			haw						0	057	057	05	1	8.0	2	1	2	1.24378109452736	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20221221193000	https://www.foxbusiness.com/lifestyle/delta-air-lines-offer-free-wi-fi-flights-starting-2023-report
1077173499	20221221	202212	2022	2022.9616	USABUS	HAWAIIAN AIRLINES	USA					BUS			MIL	CARRIER						MIL			0	030	030	03	1	4.0	2	1	2	1.24378109452736	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20221221193000	https://www.foxbusiness.com/lifestyle/delta-air-lines-offer-free-wi-fi-flights-starting-2023-report
1077173500	20221221	202212	2022	2022.9616	USABUS	UNITED STATES	USA					BUS			USA	UNITED STATES	USA								0	030	030	03	1	4.0	4	1	4	1.24378109452736	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20221221193000	https://www.foxbusiness.com/lifestyle/delta-air-lines-offer-free-wi-fi-flights-starting-2023-report
1077173501	20221221	202212	2022	2022.9616	USABUS	UNITED STATES	USA					BUS			USA	UNITED STATES	USA								0	057	057	05	1	8.0	4	1	4	1.24378109452736	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20221221193000	https://www.foxbusiness.com/lifestyle/delta-air-lines-offer-free-wi-fi-flights-starting-2023-report
1077173502	20221221	202212	2022	2022.9616	USABUS	HAWAIIAN AIRLINES	USA					BUS			haw	HAWAIIAN			haw						0	057	057	05	1	8.0	2	1	2	1.24378109452736	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20221221193000	https://www.foxbusiness.com/lifestyle/delta-air-lines-offer-free-wi-fi-flights-starting-2023-report
1077173503	20221221	202212	2022	2022.9616	USACOP	UNITED STATES	USA					COP													0	011	011	01	1	-0.1	6	1	6	-3.28151986183075	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20221221193000	https://www.foxnews.com/us/santa-monica-property-owners-post-sign-in-shopping-area-saying-city-not-safe-due-crime-homelessness
1077173504	20221221	202212	2022	2022.9616	USACOP	UNITED STATES	USA					COP													0	036	036	03	1	4.0	6	1	6	-3.28151986183075	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20221221193000	https://www.foxnews.com/us/santa-monica-property-owners-post-sign-in-shopping-area-saying-city-not-safe-due-crime-homelessness
1077173505	20221221	202212	2022	2022.9616	USACOP	UNITED STATES	USA					COP													1	090	090	09	2	-2.0	6	1	6	-8.2051282051282	3	Carbondale, Illinois, United States	US	USIL	IL077	37.7273	-89.2168	405578	0								3	Carbondale, Illinois, United States	US	USIL	IL077	37.7273	-89.2168	405578	20221221193000	https://www.wsiltv.com/news/crime/carbondale-police-searching-for-suspect-in-car-theft-investigation/article_feacae4e-815a-11ed-b2a5-afe05732e18c.html
1077173506	20221221	202212	2022	2022.9616	USACOP	COLUMBUS	USA					COP													1	090	090	09	2	-2.0	3	1	3	-4.56621004566209	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20221221193000	https://www.wkyc.com/article/news/local/kason-thomas-missing-amber-alert/530-29d195b3-0018-49d8-9c03-b755159e1863
1077173507	20221221	202212	2022	2022.9616	USACOP	UNITED STATES	USA					COP													0	124	124	12	3	-4.0	6	1	6	-3.28151986183075	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20221221193000	https://www.foxnews.com/us/santa-monica-property-owners-post-sign-in-shopping-area-saying-city-not-safe-due-crime-homelessness
1077173508	20221221	202212	2022	2022.9616	USACOP	UNITED STATES	USA					COP													1	130	130	13	3	-4.4	4	1	4	0.80645161290322	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	0								3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	20221221193000	https://www.northcoastcitizen.com/news_free/oregon-city-police-department-looking-for-missing-endangered-couple/article_8340fcda-20eb-5a02-b9a6-fdc67c4df450.html
1077173509	20221221	202212	2022	2022.9616	USACOP	UNITED STATES	USA					COP													1	1712	171	17	4	-9.2	2	1	2	-3.28151986183075	3	Santa Monica, California, United States	US	USCA	CA037	34.0195	-118.491	1652792	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20221221193000	https://www.foxnews.com/us/santa-monica-property-owners-post-sign-in-shopping-area-saying-city-not-safe-due-crime-homelessness
1077173510	20221221	202212	2022	2022.9616	USACOP	UNITED STATES	USA					COP													1	173	173	17	4	-5.0	4	1	4	-7.91666666666666	3	Bibb County, Georgia, United States	US	USGA	GA021	32.8001	-83.6666	1672039	0								3	Bibb County, Georgia, United States	US	USGA		32.8001	-83.6666	1672039	20221221193000	https://www.13wmaz.com/article/news/local/bibb-county-deputy-arrested-after-inappropriate-contact-with-inmate/93-1531b955-63d9-42d8-9b6d-28141527b730
1077173511	20221221	202212	2022	2022.9616	USACOP	CALIFORNIA	USA					COP													1	193	193	19	4	-10.0	6	2	6	-4.72815881248323	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20221221193000	https://apnews.com/article/shootings-california-bakersfield-407b333ebb3dfdd720ea418eb4b18019
1077173512	20221221	202212	2022	2022.9616	USAEDU	IDAHO	USA					EDU													0	120	120	12	3	-4.0	1	1	1	-0.66857688634192	3	University Of Idaho, Idaho, United States	US	USID	ID057	46.7257	-117.011	375665	0								3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	20221221193000	https://www.wenatcheeworld.com/news/moscow-police-chief-defends-investigation-as-unverified-video-footage-surfaces/article_6fbe2450-8156-11ed-aa77-d79a14077525.html
1077173513	20221221	202212	2022	2022.9616	USAEDU	IDAHO	USA					EDU			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	1	1	1	-0.66857688634192	3	University Of Idaho, Idaho, United States	US	USID	ID057	46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	20221221193000	https://www.wenatcheeworld.com/news/moscow-police-chief-defends-investigation-as-unverified-video-footage-surfaces/article_6fbe2450-8156-11ed-aa77-d79a14077525.html
1077173514	20221221	202212	2022	2022.9616	USAEDU	IDAHO	USA					EDU			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	1	1	1	-0.66857688634192	3	University Of Idaho, Idaho, United States	US	USID	ID057	46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	3	Rathdrum, Idaho, United States	US	USID	ID055	47.8124	-116.897	398027	20221221193000	https://www.wenatcheeworld.com/news/moscow-police-chief-defends-investigation-as-unverified-video-footage-surfaces/article_6fbe2450-8156-11ed-aa77-d79a14077525.html
1077173515	20221221	202212	2022	2022.9616	USAGOV	UNITED STATES	USA					GOV													1	040	040	04	1	1.0	1	1	1	1.24378109452736	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20221221193000	https://www.foxbusiness.com/lifestyle/delta-air-lines-offer-free-wi-fi-flights-starting-2023-report
1077173516	20221221	202212	2022	2022.9616	USAGOV	LOUISIANA	USA					GOV													0	0841	084	08	2	7.0	6	1	6	-3.46964064436183	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20221221193000	https://www.foxnews.com/politics/court-upholds-injunction-against-biden-covid-19-vaccine-mandate-federal-contractors-three-states
1077173517	20221221	202212	2022	2022.9616	USAGOV	UNITED STATES	USA					GOV													0	1721	172	17	4	-5.0	2	1	2	-6.20608899297424	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.naturalnews.com/2022-12-21-trump-ban-big-tech-government-censorship-collusion.html
1077173518	20221221	202212	2022	2022.9616	USAGOV	NASA	USA					GOV													0	173	173	17	4	-5.0	5	1	5	0.95351609058403	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20221221193000	https://economictimes.indiatimes.com/news/international/us/insight-nasas-quake-detecting-mars-project-officially-concludes/articleshow/96407539.cms
1077173519	20221221	202212	2022	2022.9616	USAGOV	THE WHITE HOUSE	USA					GOV			BUS	COMPANIES						BUS			0	013	013	01	1	0.4	6	1	6	1.03806228373702	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.neurologyadvisor.com/general-medicine/white-house-winter-preparedness-plan-revives-free-at-home-covid-19-test-program/
1077173520	20221221	202212	2022	2022.9616	USAGOV	BOSTON	USA					GOV			CVL	VOTER						CVL			0	110	110	11	3	-2.0	6	1	6	-2	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20221221193000	https://www.foxnews.com/politics/trillion-spending-bill-includes-ban-crack-pipes
1077173521	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	1	1	1	0.69605568445476	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
1077173522	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	1	1	1	0.69605568445476	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
1077173523	20221221	202212	2022	2022.9616	USAGOV	UNITED STATES	USA					GOV			GOV	GOVERNMENT						GOV			1	172	172	17	4	-5.0	4	1	2	-6.20608899297424	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.naturalnews.com/2022-12-21-trump-ban-big-tech-government-censorship-collusion.html
1077173524	20221221	202212	2022	2022.9616	USAGOV	UNITED STATES	USA					GOV			GOV	GOVERNMENT						GOV			1	1721	172	17	4	-5.0	4	1	2	-6.20608899297424	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.naturalnews.com/2022-12-21-trump-ban-big-tech-government-censorship-collusion.html
1077173525	20221221	202212	2022	2022.9616	USAGOV	THE WHITE HOUSE	USA					GOV			MED	MEDIA						MED			1	030	030	03	1	4.0	4	1	4	-3.92749244712991	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.thewrap.com/gutfeld-january-6-riot-civil-war-comparisons-clip/
1077173526	20221221	202212	2022	2022.9616	USAGOV	UNITED STATES	USA					GOV			MIL	MILITARY						MIL			1	033	033	03	1	5.2	3	1	3	1.69491525423728	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://news.yahoo.com/us-provides-ukraine-us-1-171425532.html
1077173527	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			RUS	RUSSIAN	RUS								1	043	043	04	1	2.8	10	1	10	-0.23584905660378	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173528	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			UKR	UKRAINIAN	UKR								1	046	046	04	1	7.0	1	1	1	-0.23584905660378	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173529	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			UKR	UKRAINIAN	UKR								1	046	046	04	1	7.0	1	1	1	-0.23584905660378	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173530	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			UKR	UKRAINE	UKR								1	111	111	11	3	-2.0	3	1	3	-2.07900207900208	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	20221221193000	https://www.thehindu.com/news/international/zelenskyy-in-us-to-meet-joe-biden-address-congress-as-war-rages-in-ukraine/article66290370.ece
1077173531	20221221	202212	2022	2022.9616	USAGOV	THE WHITE HOUSE	USA					GOV			UKRGOV	UKRAINIAN	UKR					GOV			1	043	043	04	1	2.8	8	2	4	1.44578313253013	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.wrvo.org/2022-12-20/ukrainian-president-zelenskyy-arrives-at-the-white-house-ahead-of-addressing-congress
1077173532	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			UKRGOV	UKRAINE	UKR					GOV			1	046	046	04	1	7.0	2	1	2	-0.23584905660378	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173533	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			UKRGOV	UKRAINIAN	UKR					GOV			1	046	046	04	1	7.0	2	1	2	-0.23584905660378	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173534	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			UKRGOV	UKRAINE	UKR					GOV			1	046	046	04	1	7.0	2	1	2	-0.23584905660378	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	20221221193000	https://www.itv.com/news/2022-12-21/volodymyr-zelenskyy-visits-us-to-meet-joe-biden-on-first-foreign-trip-since-war
1077173535	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			USA	THE US	USA								0	010	010	01	1	0.0	1	1	1	0.69605568445476	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
1077173536	20221221	202212	2022	2022.9616	USAGOV	JOE BIDEN	USA					GOV			USA	THE US	USA								0	010	010	01	1	0.0	1	1	1	0.69605568445476	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20221221193000	https://www.ndtv.com/world-news/ukraines-zelenskiy-goes-to-us-seeking-weapons-weapons-and-more-weapons-3627062
